"","State","Category","Date","Water_Year","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF"
"30307","Nevada","Agriculture",2012-07-01,2012,"Lower Basin","Yes",424,0.000424
"30308","Nevada","Agriculture",2012-08-01,2012,"Lower Basin","Yes",394,0.000394
"30309","Nevada","Agriculture",2012-09-01,2012,"Lower Basin","Yes",493,0.000493
"30310","Nevada","Agriculture",2012-10-01,2013,"Lower Basin","Yes",146,0.000146
"30311","Nevada","Agriculture",2012-11-01,2013,"Lower Basin","Yes",216,0.000216
"30312","Nevada","Agriculture",2012-12-01,2013,"Lower Basin","Yes",48,4.8e-05
"30313","Nevada","Agriculture",2013-01-01,2013,"Lower Basin","Yes",69,6.9e-05
"30314","Nevada","Agriculture",2013-02-01,2013,"Lower Basin","Yes",215,0.000215
"30315","Nevada","Agriculture",2013-03-01,2013,"Lower Basin","Yes",251,0.000251
"30316","Nevada","Agriculture",2013-04-01,2013,"Lower Basin","Yes",248,0.000248
"30317","Nevada","Agriculture",2013-05-01,2013,"Lower Basin","Yes",446,0.000446
"30318","Nevada","Agriculture",2013-06-01,2013,"Lower Basin","Yes",539,0.000539
"30319","Nevada","Agriculture",2013-07-01,2013,"Lower Basin","Yes",425,0.000425
"30320","Nevada","Agriculture",2013-08-01,2013,"Lower Basin","Yes",535,0.000535
"30321","Nevada","Agriculture",2013-09-01,2013,"Lower Basin","Yes",271,0.000271
"30322","Nevada","Agriculture",2013-10-01,2014,"Lower Basin","Yes",276,0.000276
"30323","Nevada","Agriculture",2013-11-01,2014,"Lower Basin","Yes",96,9.6e-05
"30324","Nevada","Agriculture",2013-12-01,2014,"Lower Basin","Yes",63,6.3e-05
"30325","Nevada","Agriculture",2014-01-01,2014,"Lower Basin","Yes",71,7.1e-05
"30326","Nevada","Agriculture",2014-02-01,2014,"Lower Basin","Yes",124,0.000124
"30327","Nevada","Agriculture",2014-03-01,2014,"Lower Basin","Yes",342,0.000342
"30328","Nevada","Agriculture",2014-04-01,2014,"Lower Basin","Yes",291,0.000291
"30329","Nevada","Agriculture",2014-05-01,2014,"Lower Basin","Yes",308,0.000308
"30330","Nevada","Agriculture",2014-06-01,2014,"Lower Basin","Yes",276,0.000276
"30331","Nevada","Agriculture",2014-07-01,2014,"Lower Basin","Yes",392,0.000392
"30332","Nevada","Agriculture",2014-08-01,2014,"Lower Basin","Yes",201,0.000201
"30333","Nevada","Agriculture",2014-09-01,2014,"Lower Basin","Yes",46,4.6e-05
"30334","Nevada","Agriculture",2014-10-01,2015,"Lower Basin","Yes",359,0.000359
"30335","Nevada","Agriculture",2014-11-01,2015,"Lower Basin","Yes",71,7.1e-05
"30336","Nevada","Agriculture",2014-12-01,2015,"Lower Basin","Yes",123,0.000123
"30337","Nevada","Agriculture",2015-01-01,2015,"Lower Basin","Yes",142,0.000142
"30338","Nevada","Agriculture",2015-02-01,2015,"Lower Basin","Yes",227,0.000227
"30339","Nevada","Agriculture",2015-03-01,2015,"Lower Basin","Yes",297,0.000297
"30340","Nevada","Agriculture",2015-04-01,2015,"Lower Basin","Yes",366,0.000366
"30341","Nevada","Agriculture",2015-05-01,2015,"Lower Basin","Yes",313,0.000313
"30342","Nevada","Agriculture",2015-06-01,2015,"Lower Basin","Yes",304,0.000304
"30343","Nevada","Agriculture",2015-07-01,2015,"Lower Basin","Yes",290,0.00029
"30344","Nevada","Agriculture",2015-08-01,2015,"Lower Basin","Yes",392,0.000392
"30345","Nevada","Agriculture",2015-09-01,2015,"Lower Basin","Yes",259,0.000259
"30346","Nevada","Agriculture",2015-10-01,2016,"Lower Basin","Yes",256,0.000256
"30347","Nevada","Agriculture",2015-11-01,2016,"Lower Basin","Yes",198,0.000198
"30348","Nevada","Agriculture",2015-12-01,2016,"Lower Basin","Yes",104,0.000104
"30349","Nevada","Agriculture",2016-01-01,2016,"Lower Basin","Yes",118,0.000118
"30350","Nevada","Agriculture",2016-02-01,2016,"Lower Basin","Yes",146,0.000146
"30351","Nevada","Agriculture",2016-03-01,2016,"Lower Basin","Yes",380,0.00038
"30352","Nevada","Agriculture",2016-04-01,2016,"Lower Basin","Yes",222,0.000222
"30353","Nevada","Agriculture",2016-05-01,2016,"Lower Basin","Yes",396,0.000396
"30354","Nevada","Agriculture",2016-06-01,2016,"Lower Basin","Yes",421,0.000421
"30355","Nevada","Agriculture",2016-07-01,2016,"Lower Basin","Yes",428,0.000428
"30356","Nevada","Agriculture",2016-08-01,2016,"Lower Basin","Yes",422,0.000422
"30357","Nevada","Agriculture",2016-09-01,2016,"Lower Basin","Yes",279,0.000279
"30358","Nevada","Agriculture",2016-10-01,2017,"Lower Basin","Yes",289,0.000289
"30359","Nevada","Agriculture",2016-11-01,2017,"Lower Basin","Yes",149,0.000149
"30360","Nevada","Agriculture",2016-12-01,2017,"Lower Basin","Yes",108,0.000108
"30361","Nevada","Agriculture",2017-01-01,2017,"Lower Basin","Yes",22,2.2e-05
"30362","Nevada","Agriculture",2017-02-01,2017,"Lower Basin","Yes",44,4.4e-05
"30363","Nevada","Agriculture",2017-03-01,2017,"Lower Basin","Yes",128,0.000128
"30364","Nevada","Agriculture",2017-04-01,2017,"Lower Basin","Yes",102,0.000102
"30365","Nevada","Agriculture",2017-05-01,2017,"Lower Basin","Yes",315,0.000315
"30366","Nevada","Agriculture",2017-06-01,2017,"Lower Basin","Yes",238,0.000238
"30367","Nevada","Agriculture",2017-07-01,2017,"Lower Basin","Yes",321,0.000321
"30368","Nevada","Agriculture",2017-08-01,2017,"Lower Basin","Yes",350,0.00035
"30369","Nevada","Agriculture",2017-09-01,2017,"Lower Basin","Yes",135,0.000135
"30370","Nevada","Agriculture",2017-10-01,2018,"Lower Basin","Yes",74,7.4e-05
"30371","Nevada","Agriculture",2017-11-01,2018,"Lower Basin","Yes",66,6.6e-05
"30372","Nevada","Agriculture",2017-12-01,2018,"Lower Basin","Yes",1,1e-06
"30373","Nevada","Agriculture",2018-01-01,2018,"Lower Basin","Yes",65,6.5e-05
"30374","Nevada","Agriculture",2018-02-01,2018,"Lower Basin","Yes",127,0.000127
"30375","Nevada","Agriculture",2018-03-01,2018,"Lower Basin","Yes",170,0.00017
"30376","Nevada","Agriculture",2018-04-01,2018,"Lower Basin","Yes",162,0.000162
"30377","Nevada","Agriculture",2018-05-01,2018,"Lower Basin","Yes",292,0.000292
"30378","Nevada","Agriculture",2018-06-01,2018,"Lower Basin","Yes",296,0.000296
"30379","Nevada","Agriculture",2018-07-01,2018,"Lower Basin","Yes",143,0.000143
"30380","Nevada","Agriculture",2018-08-01,2018,"Lower Basin","Yes",353,0.000353
"30381","Nevada","Agriculture",2018-09-01,2018,"Lower Basin","Yes",226,0.000226
"30382","Nevada","Agriculture",2018-10-01,2019,"Lower Basin","Yes",112,0.000112
"30383","Nevada","Agriculture",2018-11-01,2019,"Lower Basin","Yes",93,9.3e-05
"30384","Nevada","Agriculture",2018-12-01,2019,"Lower Basin","Yes",1,1e-06
"30385","Nevada","Agriculture",2019-01-01,2019,"Lower Basin","Yes",34,3.4e-05
"30386","Nevada","Agriculture",2019-02-01,2019,"Lower Basin","Yes",34,3.4e-05
"30387","Nevada","Agriculture",2019-03-01,2019,"Lower Basin","Yes",107,0.000107
"30388","Nevada","Agriculture",2019-04-01,2019,"Lower Basin","Yes",235,0.000235
"30389","Nevada","Agriculture",2019-05-01,2019,"Lower Basin","Yes",316,0.000316
"30390","Nevada","Agriculture",2019-06-01,2019,"Lower Basin","Yes",314,0.000314
"30391","Nevada","Agriculture",2019-07-01,2019,"Lower Basin","Yes",152,0.000152
"30392","Nevada","Agriculture",2019-08-01,2019,"Lower Basin","Yes",319,0.000319
"30393","Nevada","Agriculture",2019-09-01,2019,"Lower Basin","Yes",262,0.000262
"30394","Nevada","Agriculture",2019-10-01,2020,"Lower Basin","Yes",63,6.3e-05
"30395","Nevada","Agriculture",2019-11-01,2020,"Lower Basin","Yes",1,1e-06
"30396","Nevada","Agriculture",2019-12-01,2020,"Lower Basin","Yes",1,1e-06
"30397","Nevada","Agriculture",2020-01-01,2020,"Lower Basin","Yes",1,1e-06
"30398","Nevada","Agriculture",2020-02-01,2020,"Lower Basin","Yes",80,8e-05
"30399","Nevada","Agriculture",2020-03-01,2020,"Lower Basin","Yes",1,1e-06
"30400","Nevada","Agriculture",2020-04-01,2020,"Lower Basin","Yes",166,0.000166
"30401","Nevada","Agriculture",2020-05-01,2020,"Lower Basin","Yes",412,0.000412
"30402","Nevada","Agriculture",2020-06-01,2020,"Lower Basin","Yes",317,0.000317
"30403","Nevada","Agriculture",2020-07-01,2020,"Lower Basin","Yes",198,0.000198
"30404","Nevada","Agriculture",2020-08-01,2020,"Lower Basin","Yes",266,0.000266
"30405","Nevada","Agriculture",2020-09-01,2020,"Lower Basin","Yes",313,0.000313
"30406","Nevada","Agriculture",2020-10-01,2021,"Lower Basin","Yes",65,6.5e-05
"30407","Nevada","Agriculture",2020-11-01,2021,"Lower Basin","Yes",35,3.5e-05
"30408","Nevada","Agriculture",2020-12-01,2021,"Lower Basin","Yes",6,6e-06
"30409","Nevada","Agriculture",2021-01-01,2021,"Lower Basin","Yes",13,1.3e-05
"30410","Nevada","Agriculture",2021-02-01,2021,"Lower Basin","Yes",136,0.000136
"30411","Nevada","Agriculture",2021-03-01,2021,"Lower Basin","Yes",99,9.9e-05
"30412","Nevada","Agriculture",2021-04-01,2021,"Lower Basin","Yes",267,0.000267
"30413","Nevada","Agriculture",2021-05-01,2021,"Lower Basin","Yes",368,0.000368
"30414","Nevada","Agriculture",2021-06-01,2021,"Lower Basin","Yes",365,0.000365
"30415","Nevada","Agriculture",2021-07-01,2021,"Lower Basin","Yes",226,0.000226
"30416","Nevada","Agriculture",2021-08-01,2021,"Lower Basin","Yes",367,0.000367
"30417","Nevada","Agriculture",2021-09-01,2021,"Lower Basin","Yes",291,0.000291
"30418","Nevada","Agriculture",2021-10-01,2022,"Lower Basin","Yes",196,0.000196
"30419","Nevada","Agriculture",2021-11-01,2022,"Lower Basin","Yes",58,5.8e-05
"30420","Nevada","Agriculture",2021-12-01,2022,"Lower Basin","Yes",50,5e-05
"30421","Nevada","Agriculture",2022-01-01,2022,"Lower Basin","Yes",51,5.1e-05
"30422","Nevada","Agriculture",2022-02-01,2022,"Lower Basin","Yes",96,9.6e-05
"30423","Nevada","Agriculture",2022-03-01,2022,"Lower Basin","Yes",163,0.000163
"30424","Nevada","Agriculture",2022-04-01,2022,"Lower Basin","Yes",288,0.000288
"30425","Nevada","Agriculture",2022-05-01,2022,"Lower Basin","Yes",271,0.000271
"30426","Nevada","Agriculture",2022-06-01,2022,"Lower Basin","Yes",226,0.000226
"30427","Nevada","Agriculture",2022-07-01,2022,"Lower Basin","Yes",290,0.00029
"30428","Nevada","Agriculture",2022-08-01,2022,"Lower Basin","Yes",146,0.000146
"30429","Nevada","Agriculture",2022-09-01,2022,"Lower Basin","Yes",177,0.000177
"30430","Nevada","Agriculture",2022-10-01,2023,"Lower Basin","Yes",115,0.000115
"30431","Nevada","Agriculture",2022-11-01,2023,"Lower Basin","Yes",100,1e-04
"30432","Nevada","Agriculture",2022-12-01,2023,"Lower Basin","Yes",0,0
"30433","Nevada","Agriculture",2023-01-01,2023,"Lower Basin","Yes",0,0
"30434","Nevada","Agriculture",2023-02-01,2023,"Lower Basin","Yes",81,8.1e-05
"30435","Nevada","Agriculture",2023-03-01,2023,"Lower Basin","Yes",166,0.000166
"30436","Nevada","Agriculture",2023-04-01,2023,"Lower Basin","Yes",237,0.000237
"30437","Nevada","Agriculture",2023-05-01,2023,"Lower Basin","Yes",229,0.000229
"30438","Nevada","Agriculture",2023-06-01,2023,"Lower Basin","Yes",232,0.000232
"30439","Nevada","Agriculture",2023-07-01,2023,"Lower Basin","Yes",280,0.00028
"30440","Nevada","Agriculture",2023-08-01,2023,"Lower Basin","Yes",178,0.000178
"30441","Nevada","Agriculture",2023-09-01,2023,"Lower Basin","Yes",232,0.000232
"30442","Nevada","Agriculture",2023-10-01,2024,"Lower Basin","Yes",125,0.000125
"30443","Nevada","Agriculture",2023-11-01,2024,"Lower Basin","Yes",0,0
"30444","Nevada","Agriculture",2023-12-01,2024,"Lower Basin","Yes",76,7.6e-05
"30445","Nevada","Agriculture",2024-01-01,2024,"Lower Basin","Yes",11,1.1e-05
"30446","Nevada","Agriculture",2024-02-01,2024,"Lower Basin","Yes",44,4.4e-05
"30447","Nevada","Agriculture",2024-03-01,2024,"Lower Basin","Yes",133,0.000133
"30448","Nevada","Agriculture",2024-04-01,2024,"Lower Basin","Yes",150,0.00015
"30449","Nevada","Agriculture",2024-05-01,2024,"Lower Basin","Yes",123,0.000123
"30450","Nevada","Agriculture",2024-06-01,2024,"Lower Basin","Yes",155,0.000155
"30451","Nevada","Agriculture",2024-07-01,2024,"Lower Basin","Yes",126,0.000126
"30452","Nevada","Agriculture",2024-08-01,2024,"Lower Basin","Yes",303,0.000303
"30453","Nevada","Agriculture",2024-09-01,2024,"Lower Basin","Yes",152,0.000152
"30454","Nevada","Agriculture",2024-10-01,2025,"Lower Basin","Yes",271,0.000271
"30455","Nevada","Agriculture",2024-11-01,2025,"Lower Basin","Yes",21,2.1e-05
"30456","Nevada","Agriculture",2024-12-01,2025,"Lower Basin","Yes",145,0.000145
"30457","Nevada","Municipal and Industrial",1971-01-01,1971,"Lower Basin","Yes",1627,0.001627
"30458","Nevada","Municipal and Industrial",1971-02-01,1971,"Lower Basin","Yes",1631,0.001631
"30459","Nevada","Municipal and Industrial",1971-03-01,1971,"Lower Basin","Yes",1900,0.0019
"30460","Nevada","Municipal and Industrial",1971-04-01,1971,"Lower Basin","Yes",1970,0.00197
"30461","Nevada","Municipal and Industrial",1971-05-01,1971,"Lower Basin","Yes",2394,0.002394
"30462","Nevada","Municipal and Industrial",1971-06-01,1971,"Lower Basin","Yes",4895,0.004895
"30463","Nevada","Municipal and Industrial",1971-07-01,1971,"Lower Basin","Yes",7290,0.00729
"30464","Nevada","Municipal and Industrial",1971-08-01,1971,"Lower Basin","Yes",6548,0.006548
"30465","Nevada","Municipal and Industrial",1971-09-01,1971,"Lower Basin","Yes",5502,0.005502
"30466","Nevada","Municipal and Industrial",1971-10-01,1972,"Lower Basin","Yes",4499,0.004499
"30467","Nevada","Municipal and Industrial",1971-11-01,1972,"Lower Basin","Yes",3735,0.003735
"30468","Nevada","Municipal and Industrial",1971-12-01,1972,"Lower Basin","Yes",3101,0.003101
"30469","Nevada","Municipal and Industrial",1972-01-01,1972,"Lower Basin","Yes",2819,0.002819
"30470","Nevada","Municipal and Industrial",1972-02-01,1972,"Lower Basin","Yes",2903,0.002903
"30471","Nevada","Municipal and Industrial",1972-03-01,1972,"Lower Basin","Yes",4670,0.00467
"30472","Nevada","Municipal and Industrial",1972-04-01,1972,"Lower Basin","Yes",4847,0.004847
"30473","Nevada","Municipal and Industrial",1972-05-01,1972,"Lower Basin","Yes",6988,0.006988
"30474","Nevada","Municipal and Industrial",1972-06-01,1972,"Lower Basin","Yes",8144,0.008144
"30475","Nevada","Municipal and Industrial",1972-07-01,1972,"Lower Basin","Yes",9179,0.009179
"30476","Nevada","Municipal and Industrial",1972-08-01,1972,"Lower Basin","Yes",8239,0.008239
"30477","Nevada","Municipal and Industrial",1972-09-01,1972,"Lower Basin","Yes",7171,0.007171
"30478","Nevada","Municipal and Industrial",1972-10-01,1973,"Lower Basin","Yes",5853,0.005853
"30479","Nevada","Municipal and Industrial",1972-11-01,1973,"Lower Basin","Yes",4347,0.004347
"30480","Nevada","Municipal and Industrial",1972-12-01,1973,"Lower Basin","Yes",4656,0.004656
"30481","Nevada","Municipal and Industrial",1973-01-01,1973,"Lower Basin","Yes",4540,0.00454
"30482","Nevada","Municipal and Industrial",1973-02-01,1973,"Lower Basin","Yes",4003,0.004003
"30483","Nevada","Municipal and Industrial",1973-03-01,1973,"Lower Basin","Yes",4678,0.004678
"30484","Nevada","Municipal and Industrial",1973-04-01,1973,"Lower Basin","Yes",6061,0.006061
"30485","Nevada","Municipal and Industrial",1973-05-01,1973,"Lower Basin","Yes",6889,0.006889
"30486","Nevada","Municipal and Industrial",1973-06-01,1973,"Lower Basin","Yes",8525,0.008525
"30487","Nevada","Municipal and Industrial",1973-07-01,1973,"Lower Basin","Yes",10154,0.010154
"30488","Nevada","Municipal and Industrial",1973-08-01,1973,"Lower Basin","Yes",9516,0.009516
"30489","Nevada","Municipal and Industrial",1973-09-01,1973,"Lower Basin","Yes",8055,0.008055
"30490","Nevada","Municipal and Industrial",1973-10-01,1974,"Lower Basin","Yes",7292,0.007292
"30491","Nevada","Municipal and Industrial",1973-11-01,1974,"Lower Basin","Yes",5771,0.005771
"30492","Nevada","Municipal and Industrial",1973-12-01,1974,"Lower Basin","Yes",4892,0.004892
"30493","Nevada","Municipal and Industrial",1974-01-01,1974,"Lower Basin","Yes",4729,0.004729
"30494","Nevada","Municipal and Industrial",1974-02-01,1974,"Lower Basin","Yes",5165,0.005165
"30495","Nevada","Municipal and Industrial",1974-03-01,1974,"Lower Basin","Yes",6036,0.006036
"30496","Nevada","Municipal and Industrial",1974-04-01,1974,"Lower Basin","Yes",6674,0.006674
"30497","Nevada","Municipal and Industrial",1974-05-01,1974,"Lower Basin","Yes",8561,0.008561
"30498","Nevada","Municipal and Industrial",1974-06-01,1974,"Lower Basin","Yes",9966,0.009966
"30499","Nevada","Municipal and Industrial",1974-07-01,1974,"Lower Basin","Yes",9832,0.009832
"30500","Nevada","Municipal and Industrial",1974-08-01,1974,"Lower Basin","Yes",9688,0.009688
"30501","Nevada","Municipal and Industrial",1974-09-01,1974,"Lower Basin","Yes",7785,0.007785
"30502","Nevada","Municipal and Industrial",1974-10-01,1975,"Lower Basin","Yes",5376,0.005376
"30503","Nevada","Municipal and Industrial",1974-11-01,1975,"Lower Basin","Yes",4005,0.004005
"30504","Nevada","Municipal and Industrial",1974-12-01,1975,"Lower Basin","Yes",3550,0.00355
"30505","Nevada","Municipal and Industrial",1975-01-01,1975,"Lower Basin","Yes",4896,0.004896
"30506","Nevada","Municipal and Industrial",1975-02-01,1975,"Lower Basin","Yes",3810,0.00381
"30507","Nevada","Municipal and Industrial",1975-03-01,1975,"Lower Basin","Yes",5632,0.005632
"30508","Nevada","Municipal and Industrial",1975-04-01,1975,"Lower Basin","Yes",6161,0.006161
"30509","Nevada","Municipal and Industrial",1975-05-01,1975,"Lower Basin","Yes",7746,0.007746
"30510","Nevada","Municipal and Industrial",1975-06-01,1975,"Lower Basin","Yes",10132,0.010132
"30511","Nevada","Municipal and Industrial",1975-07-01,1975,"Lower Basin","Yes",10633,0.010633
"30512","Nevada","Municipal and Industrial",1975-08-01,1975,"Lower Basin","Yes",10340,0.01034
"30513","Nevada","Municipal and Industrial",1975-09-01,1975,"Lower Basin","Yes",8631,0.008631
"30514","Nevada","Municipal and Industrial",1975-10-01,1976,"Lower Basin","Yes",7049,0.007049
"30515","Nevada","Municipal and Industrial",1975-11-01,1976,"Lower Basin","Yes",6545,0.006545
"30516","Nevada","Municipal and Industrial",1975-12-01,1976,"Lower Basin","Yes",5208,0.005208
"30517","Nevada","Municipal and Industrial",1976-01-01,1976,"Lower Basin","Yes",2161,0.002161
"30518","Nevada","Municipal and Industrial",1976-02-01,1976,"Lower Basin","Yes",1719,0.001719
"30519","Nevada","Municipal and Industrial",1976-03-01,1976,"Lower Basin","Yes",3573,0.003573
"30520","Nevada","Municipal and Industrial",1976-04-01,1976,"Lower Basin","Yes",4179,0.004179
"30521","Nevada","Municipal and Industrial",1976-05-01,1976,"Lower Basin","Yes",6599,0.006599
"30522","Nevada","Municipal and Industrial",1976-06-01,1976,"Lower Basin","Yes",8711,0.008711
"30523","Nevada","Municipal and Industrial",1976-07-01,1976,"Lower Basin","Yes",8752,0.008752
"30524","Nevada","Municipal and Industrial",1976-08-01,1976,"Lower Basin","Yes",8481,0.008481
"30525","Nevada","Municipal and Industrial",1976-09-01,1976,"Lower Basin","Yes",5600,0.0056
"30526","Nevada","Municipal and Industrial",1976-10-01,1977,"Lower Basin","Yes",3660,0.00366
"30527","Nevada","Municipal and Industrial",1976-11-01,1977,"Lower Basin","Yes",2896,0.002896
"30528","Nevada","Municipal and Industrial",1976-12-01,1977,"Lower Basin","Yes",2070,0.00207
"30529","Nevada","Municipal and Industrial",1977-01-01,1977,"Lower Basin","Yes",1593,0.001593
"30530","Nevada","Municipal and Industrial",1977-02-01,1977,"Lower Basin","Yes",2430,0.00243
"30531","Nevada","Municipal and Industrial",1977-03-01,1977,"Lower Basin","Yes",3452,0.003452
"30532","Nevada","Municipal and Industrial",1977-04-01,1977,"Lower Basin","Yes",5272,0.005272
"30533","Nevada","Municipal and Industrial",1977-05-01,1977,"Lower Basin","Yes",5150,0.00515
"30534","Nevada","Municipal and Industrial",1977-06-01,1977,"Lower Basin","Yes",7590,0.00759
"30535","Nevada","Municipal and Industrial",1977-07-01,1977,"Lower Basin","Yes",9302,0.009302
"30536","Nevada","Municipal and Industrial",1977-08-01,1977,"Lower Basin","Yes",8468,0.008468
"30537","Nevada","Municipal and Industrial",1977-09-01,1977,"Lower Basin","Yes",5877,0.005877
"30538","Nevada","Municipal and Industrial",1977-10-01,1978,"Lower Basin","Yes",5436,0.005436
"30539","Nevada","Municipal and Industrial",1977-11-01,1978,"Lower Basin","Yes",3365,0.003365
"30540","Nevada","Municipal and Industrial",1977-12-01,1978,"Lower Basin","Yes",842,0.000842
"30541","Nevada","Municipal and Industrial",1978-01-01,1978,"Lower Basin","Yes",353,0.000353
"30542","Nevada","Municipal and Industrial",1978-02-01,1978,"Lower Basin","Yes",1033,0.001033
"30543","Nevada","Municipal and Industrial",1978-03-01,1978,"Lower Basin","Yes",1735,0.001735
"30544","Nevada","Municipal and Industrial",1978-04-01,1978,"Lower Basin","Yes",4142,0.004142
"30545","Nevada","Municipal and Industrial",1978-05-01,1978,"Lower Basin","Yes",6741,0.006741
"30546","Nevada","Municipal and Industrial",1978-06-01,1978,"Lower Basin","Yes",9406,0.009406
"30547","Nevada","Municipal and Industrial",1978-07-01,1978,"Lower Basin","Yes",10122,0.010122
"30548","Nevada","Municipal and Industrial",1978-08-01,1978,"Lower Basin","Yes",9667,0.009667
