"","Water_Year","State","Category","Region","Apportionment_Countable","Consumptive_Use","Consumptive_Use_MAF","Date"
"296",1976,"New Mexico","Municipal and Industrial","Upper Basin","Yes",5016.06,0.00501606,1976-01-01
"297",1976,"New Mexico","Power","Upper Basin","Yes",25878.3407403245,0.0258783407403245,1976-01-01
"298",1976,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",26891.5464572,0.0268915464572,1976-01-01
"299",1976,"Utah","Agriculture","Upper Basin","Yes",499017.931434071,0.49901793143407,1976-01-01
"300",1976,"Utah","Export","Upper Basin","Yes",112753.349924106,0.112753349924106,1976-01-01
"301",1976,"Utah","Import","Upper Basin","Yes",-4700.59189791683,-0.00470059189791683,1976-01-01
"302",1976,"Utah","Mineral","Upper Basin","Yes",9859.27999999999,0.00985927999999999,1976-01-01
"303",1976,"Utah","Municipal and Industrial","Upper Basin","Yes",5545.47,0.00554547,1976-01-01
"304",1976,"Utah","Power","Upper Basin","Yes",5486.62286932172,0.00548662286932172,1976-01-01
"305",1976,"Utah","Reservoir Evaporation","Upper Basin","Yes",122464.477615967,0.122464477615967,1976-01-01
"306",1976,"Wyoming","Agriculture","Upper Basin","Yes",250030.422184209,0.250030422184209,1976-01-01
"307",1976,"Wyoming","Export","Upper Basin","Yes",9164,0.009164,1976-01-01
"308",1976,"Wyoming","Import","Upper Basin","Yes",0,0,1976-01-01
"309",1976,"Wyoming","Mineral","Upper Basin","Yes",15284,0.015284,1976-01-01
"310",1976,"Wyoming","Municipal and Industrial","Upper Basin","Yes",3234.92,0.00323492,1976-01-01
"311",1976,"Wyoming","Power","Upper Basin","Yes",17163.4864345267,0.0171634864345267,1976-01-01
"312",1976,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",27302.3337598641,0.0273023337598641,1976-01-01
"313",1977,"Arizona","Agriculture","Lower Basin","Yes",1079729,1.079729,1977-01-01
"314",1977,"Arizona","Agriculture","Upper Basin","Yes",4802.45351810031,0.00480245351810031,1977-01-01
"315",1977,"Arizona","Export","Lower Basin","Yes",0,0,1977-01-01
"316",1977,"Arizona","Export","Upper Basin","Yes",0,0,1977-01-01
"317",1977,"Arizona","Export Within System","Lower Basin","Yes",0,0,1977-01-01
"318",1977,"Arizona","Import","Upper Basin","Yes",0,0,1977-01-01
"319",1977,"Arizona","Mineral","Upper Basin","Yes",0,0,1977-01-01
"320",1977,"Arizona","Municipal and Industrial","Lower Basin","Yes",13934,0.013934,1977-01-01
"321",1977,"Arizona","Municipal and Industrial","Upper Basin","Yes",3066.2,0.0030662,1977-01-01
"322",1977,"Arizona","Power","Lower Basin","Yes",0,0,1977-01-01
"323",1977,"Arizona","Power","Upper Basin","Yes",21285.4189662585,0.0212854189662585,1977-01-01
"324",1977,"Arizona","Reservoir Evaporation","Upper Basin","Yes",4128.14816,0.00412814816,1977-01-01
"325",1977,"California","Agriculture","Lower Basin","Yes",437619,0.437619,1977-01-01
"326",1977,"California","Export","Lower Basin","Yes",4372056,4.372056,1977-01-01
"327",1977,"California","Export Within System","Lower Basin","Yes",0,0,1977-01-01
"328",1977,"California","Municipal and Industrial","Lower Basin","Yes",4433,0.004433,1977-01-01
"329",1977,"California","Power","Lower Basin","Yes",0,0,1977-01-01
"330",1977,"Colorado","Agriculture","Upper Basin","Yes",1071517.10783598,1.07151710783598,1977-01-01
"331",1977,"Colorado","Export","Upper Basin","Yes",585905.79859692,0.58590579859692,1977-01-01
"332",1977,"Colorado","Import","Upper Basin","Yes",-62465.24,-0.06246524,1977-01-01
"333",1977,"Colorado","Mineral","Upper Basin","Yes",18976,0.018976,1977-01-01
"334",1977,"Colorado","Municipal and Industrial","Upper Basin","Yes",14217.05,0.01421705,1977-01-01
"335",1977,"Colorado","Power","Upper Basin","Yes",5495.74,0.00549574,1977-01-01
"336",1977,"Colorado","Reservoir Evaporation","Upper Basin","Yes",52885.4743545563,0.0528854743545563,1977-01-01
"337",1977,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",507796.4856325,0.5077964856325,1977-01-01
"338",1977,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1076990,1.07699,1977-01-01
"339",1977,"Mexico","Mexico Deliveries","Mexico","Yes",1833044,1.833044,1977-01-01
"340",1977,"Nevada","Agriculture","Lower Basin","Yes",7,7e-06,1977-01-01
"341",1977,"Nevada","Export","Lower Basin","Yes",0,0,1977-01-01
"342",1977,"Nevada","Export Within System","Lower Basin","Yes",0,0,1977-01-01
"343",1977,"Nevada","Municipal and Industrial","Lower Basin","Yes",57760,0.05776,1977-01-01
"344",1977,"Nevada","Power","Lower Basin","Yes",15086,0.015086,1977-01-01
"345",1977,"New Mexico","Agriculture","Upper Basin","Yes",139861.334850453,0.139861334850453,1977-01-01
"346",1977,"New Mexico","Export","Upper Basin","Yes",17651.8,0.0176518,1977-01-01
"347",1977,"New Mexico","Mineral","Upper Basin","Yes",3252,0.003252,1977-01-01
"348",1977,"New Mexico","Municipal and Industrial","Upper Basin","Yes",5226.2,0.0052262,1977-01-01
"349",1977,"New Mexico","Power","Upper Basin","Yes",29794.0809076194,0.0297940809076194,1977-01-01
"350",1977,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",24665.7063553,0.0246657063553,1977-01-01
"351",1977,"Utah","Agriculture","Upper Basin","Yes",276178.708049207,0.276178708049207,1977-01-01
"352",1977,"Utah","Export","Upper Basin","Yes",80835.4351295392,0.0808354351295392,1977-01-01
"353",1977,"Utah","Import","Upper Basin","Yes",-1239.52648166654,-0.00123952648166654,1977-01-01
"354",1977,"Utah","Mineral","Upper Basin","Yes",10004.4,0.0100044,1977-01-01
"355",1977,"Utah","Municipal and Industrial","Upper Basin","Yes",5461.13,0.00546113,1977-01-01
"356",1977,"Utah","Power","Upper Basin","Yes",6801.9861827474,0.0068019861827474,1977-01-01
"357",1977,"Utah","Reservoir Evaporation","Upper Basin","Yes",104960.999294246,0.104960999294246,1977-01-01
"358",1977,"Wyoming","Agriculture","Upper Basin","Yes",152195.400281675,0.152195400281675,1977-01-01
"359",1977,"Wyoming","Export","Upper Basin","Yes",5347,0.005347,1977-01-01
"360",1977,"Wyoming","Import","Upper Basin","Yes",0,0,1977-01-01
"361",1977,"Wyoming","Mineral","Upper Basin","Yes",16184,0.016184,1977-01-01
"362",1977,"Wyoming","Municipal and Industrial","Upper Basin","Yes",3319.44,0.00331944,1977-01-01
"363",1977,"Wyoming","Power","Upper Basin","Yes",27175.9469494007,0.0271759469494007,1977-01-01
"364",1977,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",26025.8984315212,0.0260258984315212,1977-01-01
"365",1978,"Arizona","Agriculture","Lower Basin","Yes",1106211,1.106211,1978-01-01
"366",1978,"Arizona","Agriculture","Upper Basin","Yes",5352.81933916889,0.00535281933916889,1978-01-01
"367",1978,"Arizona","Export","Lower Basin","Yes",0,0,1978-01-01
"368",1978,"Arizona","Export","Upper Basin","Yes",0,0,1978-01-01
"369",1978,"Arizona","Export Within System","Lower Basin","Yes",0,0,1978-01-01
"370",1978,"Arizona","Import","Upper Basin","Yes",0,0,1978-01-01
"371",1978,"Arizona","Mineral","Upper Basin","Yes",0,0,1978-01-01
"372",1978,"Arizona","Municipal and Industrial","Lower Basin","Yes",15202,0.015202,1978-01-01
"373",1978,"Arizona","Municipal and Industrial","Upper Basin","Yes",3681.7,0.0036817,1978-01-01
"374",1978,"Arizona","Power","Lower Basin","Yes",0,0,1978-01-01
"375",1978,"Arizona","Power","Upper Basin","Yes",19987.6733097511,0.0199876733097511,1978-01-01
"376",1978,"Arizona","Reservoir Evaporation","Upper Basin","Yes",4308.6232,0.0043086232,1978-01-01
"377",1978,"California","Agriculture","Lower Basin","Yes",454003,0.454003,1978-01-01
"378",1978,"California","Export","Lower Basin","Yes",4146081,4.146081,1978-01-01
"379",1978,"California","Export Within System","Lower Basin","Yes",0,0,1978-01-01
"380",1978,"California","Municipal and Industrial","Lower Basin","Yes",4065,0.004065,1978-01-01
"381",1978,"California","Power","Lower Basin","Yes",0,0,1978-01-01
"382",1978,"Colorado","Agriculture","Upper Basin","Yes",1283672.0036247,1.2836720036247,1978-01-01
"383",1978,"Colorado","Export","Upper Basin","Yes",757380.778937021,0.757380778937021,1978-01-01
"384",1978,"Colorado","Import","Upper Basin","Yes",-123652.82,-0.12365282,1978-01-01
"385",1978,"Colorado","Mineral","Upper Basin","Yes",19076,0.019076,1978-01-01
"386",1978,"Colorado","Municipal and Industrial","Upper Basin","Yes",14816.91,0.01481691,1978-01-01
"387",1978,"Colorado","Power","Upper Basin","Yes",5450.98,0.00545098,1978-01-01
"388",1978,"Colorado","Reservoir Evaporation","Upper Basin","Yes",63701.3484483424,0.0637013484483424,1978-01-01
"389",1978,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",467986.3777323,0.4679863777323,1978-01-01
"390",1978,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1018316,1.018316,1978-01-01
"391",1978,"Mexico","Mexico Deliveries","Mexico","Yes",1744496,1.744496,1978-01-01
"392",1978,"Nevada","Agriculture","Lower Basin","Yes",5,5e-06,1978-01-01
"393",1978,"Nevada","Export","Lower Basin","Yes",0,0,1978-01-01
"394",1978,"Nevada","Export Within System","Lower Basin","Yes",0,0,1978-01-01
"395",1978,"Nevada","Municipal and Industrial","Lower Basin","Yes",60493,0.060493,1978-01-01
"396",1978,"Nevada","Power","Lower Basin","Yes",9639,0.009639,1978-01-01
"397",1978,"New Mexico","Agriculture","Upper Basin","Yes",163767.406476647,0.163767406476647,1978-01-01
"398",1978,"New Mexico","Export","Upper Basin","Yes",98071.22,0.09807122,1978-01-01
"399",1978,"New Mexico","Mineral","Upper Basin","Yes",3376,0.003376,1978-01-01
"400",1978,"New Mexico","Municipal and Industrial","Upper Basin","Yes",5417.89,0.00541789,1978-01-01
"401",1978,"New Mexico","Power","Upper Basin","Yes",28674.5214788198,0.0286745214788198,1978-01-01
"402",1978,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",25567.91,0.02556791,1978-01-01
"403",1978,"Utah","Agriculture","Upper Basin","Yes",519189.103954264,0.519189103954264,1978-01-01
"404",1978,"Utah","Export","Upper Basin","Yes",109070.318089527,0.109070318089527,1978-01-01
"405",1978,"Utah","Import","Upper Basin","Yes",-4648.88162041663,-0.00464888162041663,1978-01-01
"406",1978,"Utah","Mineral","Upper Basin","Yes",10050,0.01005,1978-01-01
"407",1978,"Utah","Municipal and Industrial","Upper Basin","Yes",5691.13,0.00569113,1978-01-01
"408",1978,"Utah","Power","Upper Basin","Yes",10894.571431959,0.010894571431959,1978-01-01
"409",1978,"Utah","Reservoir Evaporation","Upper Basin","Yes",107831.697400994,0.107831697400994,1978-01-01
"410",1978,"Wyoming","Agriculture","Upper Basin","Yes",274192.374926542,0.274192374926542,1978-01-01
"411",1978,"Wyoming","Export","Upper Basin","Yes",8473,0.008473,1978-01-01
"412",1978,"Wyoming","Import","Upper Basin","Yes",0,0,1978-01-01
"413",1978,"Wyoming","Mineral","Upper Basin","Yes",17008,0.017008,1978-01-01
"414",1978,"Wyoming","Municipal and Industrial","Upper Basin","Yes",3600.99,0.00360099,1978-01-01
"415",1978,"Wyoming","Power","Upper Basin","Yes",26161.276074576,0.026161276074576,1978-01-01
"416",1978,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",28446.6103470343,0.0284466103470343,1978-01-01
"417",1979,"Arizona","Agriculture","Lower Basin","Yes",1001962,1.001962,1979-01-01
"418",1979,"Arizona","Agriculture","Upper Basin","Yes",6218.6502896985,0.0062186502896985,1979-01-01
"419",1979,"Arizona","Export","Lower Basin","Yes",0,0,1979-01-01
"420",1979,"Arizona","Export","Upper Basin","Yes",0,0,1979-01-01
"421",1979,"Arizona","Export Within System","Lower Basin","Yes",0,0,1979-01-01
"422",1979,"Arizona","Import","Upper Basin","Yes",0,0,1979-01-01
"423",1979,"Arizona","Mineral","Upper Basin","Yes",0,0,1979-01-01
"424",1979,"Arizona","Municipal and Industrial","Lower Basin","Yes",14271,0.014271,1979-01-01
"425",1979,"Arizona","Municipal and Industrial","Upper Basin","Yes",3633.8,0.0036338,1979-01-01
"426",1979,"Arizona","Power","Lower Basin","Yes",0,0,1979-01-01
"427",1979,"Arizona","Power","Upper Basin","Yes",20140.6453970705,0.0201406453970705,1979-01-01
"428",1979,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3730.7568,0.0037307568,1979-01-01
"429",1979,"California","Agriculture","Lower Basin","Yes",459517,0.459517,1979-01-01
"430",1979,"California","Export","Lower Basin","Yes",4111758,4.111758,1979-01-01
"431",1979,"California","Export Within System","Lower Basin","Yes",0,0,1979-01-01
"432",1979,"California","Municipal and Industrial","Lower Basin","Yes",2255,0.002255,1979-01-01
"433",1979,"California","Power","Lower Basin","Yes",0,0,1979-01-01
"434",1979,"Colorado","Agriculture","Upper Basin","Yes",1318002.75074417,1.31800275074417,1979-01-01
"435",1979,"Colorado","Export","Upper Basin","Yes",635207.580094472,0.635207580094472,1979-01-01
"436",1979,"Colorado","Import","Upper Basin","Yes",-128945,-0.128945,1979-01-01
"437",1979,"Colorado","Mineral","Upper Basin","Yes",19328,0.019328,1979-01-01
"438",1979,"Colorado","Municipal and Industrial","Upper Basin","Yes",15451.84,0.01545184,1979-01-01
"439",1979,"Colorado","Power","Upper Basin","Yes",7774.77,0.00777477,1979-01-01
"440",1979,"Colorado","Reservoir Evaporation","Upper Basin","Yes",62407.703690812,0.062407703690812,1979-01-01
"441",1979,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",541808.8084839,0.5418088084839,1979-01-01
"442",1979,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1058311,1.058311,1979-01-01
"443",1979,"Mexico","Mexico Deliveries","Mexico","Yes",2766462,2.766462,1979-01-01
"444",1979,"Nevada","Agriculture","Lower Basin","Yes",6,6e-06,1979-01-01
"445",1979,"Nevada","Export","Lower Basin","Yes",0,0,1979-01-01
"446",1979,"Nevada","Export Within System","Lower Basin","Yes",0,0,1979-01-01
"447",1979,"Nevada","Municipal and Industrial","Lower Basin","Yes",68631,0.068631,1979-01-01
"448",1979,"Nevada","Power","Lower Basin","Yes",10991,0.010991,1979-01-01
"449",1979,"New Mexico","Agriculture","Upper Basin","Yes",186599.479829742,0.186599479829742,1979-01-01
"450",1979,"New Mexico","Export","Upper Basin","Yes",156278.43,0.15627843,1979-01-01
"451",1979,"New Mexico","Mineral","Upper Basin","Yes",3552,0.003552,1979-01-01
"452",1979,"New Mexico","Municipal and Industrial","Upper Basin","Yes",5632.82,0.00563282,1979-01-01
"453",1979,"New Mexico","Power","Upper Basin","Yes",30359.7359690876,0.0303597359690876,1979-01-01
"454",1979,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",29076.04,0.02907604,1979-01-01
"455",1979,"Utah","Agriculture","Upper Basin","Yes",550864.994083688,0.550864994083688,1979-01-01
"456",1979,"Utah","Export","Upper Basin","Yes",128426.427722145,0.128426427722145,1979-01-01
"457",1979,"Utah","Import","Upper Basin","Yes",-4970,-0.00497,1979-01-01
"458",1979,"Utah","Mineral","Upper Basin","Yes",10126,0.010126,1979-01-01
"459",1979,"Utah","Municipal and Industrial","Upper Basin","Yes",5929.44,0.00592944,1979-01-01
"460",1979,"Utah","Power","Upper Basin","Yes",11948.0940736617,0.0119480940736617,1979-01-01
"461",1979,"Utah","Reservoir Evaporation","Upper Basin","Yes",109841.464536547,0.109841464536547,1979-01-01
"462",1979,"Wyoming","Agriculture","Upper Basin","Yes",271240.052282292,0.271240052282292,1979-01-01
"463",1979,"Wyoming","Export","Upper Basin","Yes",9751,0.009751,1979-01-01
"464",1979,"Wyoming","Import","Upper Basin","Yes",0,0,1979-01-01
"465",1979,"Wyoming","Mineral","Upper Basin","Yes",17884,0.017884,1979-01-01
"466",1979,"Wyoming","Municipal and Industrial","Upper Basin","Yes",3874.37,0.00387437,1979-01-01
"467",1979,"Wyoming","Power","Upper Basin","Yes",26817.789853241,0.026817789853241,1979-01-01
"468",1979,"Wyoming","Reservoir Evaporation","Upper Basin","Yes",28921.1597900711,0.0289211597900711,1979-01-01
"469",1980,"Arizona","Agriculture","Lower Basin","Yes",1055437,1.055437,1980-01-01
"470",1980,"Arizona","Agriculture","Upper Basin","Yes",7231.4081154976,0.0072314081154976,1980-01-01
"471",1980,"Arizona","Export","Lower Basin","Yes",0,0,1980-01-01
"472",1980,"Arizona","Export","Upper Basin","Yes",0,0,1980-01-01
"473",1980,"Arizona","Export Within System","Lower Basin","Yes",0,0,1980-01-01
"474",1980,"Arizona","Import","Upper Basin","Yes",0,0,1980-01-01
"475",1980,"Arizona","Mineral","Upper Basin","Yes",0,0,1980-01-01
"476",1980,"Arizona","Municipal and Industrial","Lower Basin","Yes",15175,0.015175,1980-01-01
"477",1980,"Arizona","Municipal and Industrial","Upper Basin","Yes",3600,0.0036,1980-01-01
"478",1980,"Arizona","Power","Lower Basin","Yes",0,0,1980-01-01
"479",1980,"Arizona","Power","Upper Basin","Yes",21825.8884189003,0.0218258884189003,1980-01-01
"480",1980,"Arizona","Reservoir Evaporation","Upper Basin","Yes",3662.33736,0.00366233736,1980-01-01
"481",1980,"California","Agriculture","Lower Basin","Yes",455576,0.455576,1980-01-01
"482",1980,"California","Export","Lower Basin","Yes",4207904,4.207904,1980-01-01
"483",1980,"California","Export Within System","Lower Basin","Yes",0,0,1980-01-01
"484",1980,"California","Municipal and Industrial","Lower Basin","Yes",2621,0.002621,1980-01-01
"485",1980,"California","Power","Lower Basin","Yes",0,0,1980-01-01
"486",1980,"Colorado","Agriculture","Upper Basin","Yes",1324490.44212259,1.32449044212259,1980-01-01
"487",1980,"Colorado","Export","Upper Basin","Yes",524472.63,0.52447263,1980-01-01
"488",1980,"Colorado","Import","Upper Basin","Yes",-129048.15,-0.12904815,1980-01-01
"489",1980,"Colorado","Mineral","Upper Basin","Yes",19476,0.019476,1980-01-01
"490",1980,"Colorado","Municipal and Industrial","Upper Basin","Yes",16075.22,0.01607522,1980-01-01
"491",1980,"Colorado","Power","Upper Basin","Yes",9276.38,0.00927638,1980-01-01
"492",1980,"Colorado","Reservoir Evaporation","Upper Basin","Yes",75952.8540986321,0.0759528540986321,1980-01-01
"493",1980,"Lake Powell","Reservoir Evaporation","Upper Basin","Yes",632343.0051335,0.6323430051335,1980-01-01
"494",1980,"Lower Basin Reservoirs","Reservoir Evaporation","Lower Basin","No",1085634,1.085634,1980-01-01
"495",1980,"Mexico","Mexico Deliveries","Mexico","Yes",6140261,6.140261,1980-01-01
"496",1980,"Nevada","Agriculture","Lower Basin","Yes",5,5e-06,1980-01-01
"497",1980,"Nevada","Export","Lower Basin","Yes",0,0,1980-01-01
"498",1980,"Nevada","Export Within System","Lower Basin","Yes",0,0,1980-01-01
"499",1980,"Nevada","Municipal and Industrial","Lower Basin","Yes",81708,0.081708,1980-01-01
"500",1980,"Nevada","Power","Lower Basin","Yes",11668,0.011668,1980-01-01
"501",1980,"New Mexico","Agriculture","Upper Basin","Yes",210827.245038782,0.210827245038782,1980-01-01
"502",1980,"New Mexico","Export","Upper Basin","Yes",137238.1,0.1372381,1980-01-01
"503",1980,"New Mexico","Mineral","Upper Basin","Yes",3676,0.003676,1980-01-01
"504",1980,"New Mexico","Municipal and Industrial","Upper Basin","Yes",5844.51,0.00584451,1980-01-01
"505",1980,"New Mexico","Power","Upper Basin","Yes",34881.4002268265,0.0348814002268265,1980-01-01
"506",1980,"New Mexico","Reservoir Evaporation","Upper Basin","Yes",30250.1594556,0.0302501594556,1980-01-01
"507",1980,"Utah","Agriculture","Upper Basin","Yes",530651.524679671,0.530651524679671,1980-01-01
"508",1980,"Utah","Export","Upper Basin","Yes",109912.447141664,0.109912447141664,1980-01-01
"509",1980,"Utah","Import","Upper Basin","Yes",-5502,-0.005502,1980-01-01
"510",1980,"Utah","Mineral","Upper Basin","Yes",10150,0.01015,1980-01-01
"511",1980,"Utah","Municipal and Industrial","Upper Basin","Yes",6186.06,0.00618606,1980-01-01
"512",1980,"Utah","Power","Upper Basin","Yes",12821.6094236387,0.0128216094236387,1980-01-01
"513",1980,"Utah","Reservoir Evaporation","Upper Basin","Yes",114068.489259179,0.114068489259179,1980-01-01
"514",1980,"Wyoming","Agriculture","Upper Basin","Yes",264663.635491377,0.264663635491377,1980-01-01
